index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
21,10001,southeast alabama medical center,11x8 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care xospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 pxtients,al_ami-2
22,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,hxustxn,3347x38701,acute care hospitals,government - hospital district or authority,yex,heart attaxk,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
23,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,ax,36302,houston,3347938701,acute care hospitals,government - hospxtal dxstrxct or authorxty,yes,hearx axxack,ami-4,heart attack patients xiven smokinx cessation advice/counselinx,100%,244 patients,al_ami-4
24,1xxx1,southeast alabama medical center,1108 xoss claxk cixcle,empty,empty,dothan,al,36302,xouston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,amx-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001,southeast alabama medical center,1108xrossxclarkxcircle,empty,empty,dothan,al,36302,houston,334793870x,acute care hospitals,government - hospital district or authority,yxs,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
26,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,housxon,3347938701,acute care hospitals,government - hospital district or authority,xes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,72%,40 patients,al_ami-8a
27,10001,southeast alabama medxcal center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
28,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothxn,al,36302,houston,3347938701,acute care hospitals,government - hospital xistrict or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
29,10001,southeast axabama medicax center,1108 ross clark circle,empty,empty,dothxn,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yxs,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hfx3
30,10001,southxast alabama mxdical cxntxr,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,1xx%,110 patients,al_hf-4
31,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dxthan,al,36302,hoxston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
32,10001,southeast alabama medical center,1108 xoss claxk cixcle,empty,empty,dothan,al,36302,hxustxn,3347938701,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,yes,pneumonia,xn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,govexnment - hospital distxict ox authoxity,yes,pneumonia,pn-4,pneumonia patients gixen smoking cessation adxice/counseling,99%,107 patients,al_xn-4
34,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,doxhan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 patients,al_pn-5c
35,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,334793870x,acute care hospitals,government - hospital district or authority,yex,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pnx7,pneumonia paxienxs assessed and given influenza vaccinaxion,84%,160xpatients,al_pn-7
37,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,xx479x8701,acute care hospitals,government - hospital district or authority,yex,surgical infection prevention,scipxcardx2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,al_scip-card-2
38,1xxx1,southeast alabama medical center,1108 ross clark circle,empty,empty,xothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scxp-xnf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
39,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,334793x701,xcute cxre hospitxls,govexnment - hospital distxict ox authoxity,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,9x%,405 paxienxs,al_scip-inf-x
40,1xxx1,southeast alabama medical center,1108 ross xlark xirxle,empty,empty,dotxan,al,36302,houston,3347938701,acxte care hospitals,government - hosxital district or authority,yes,surgical infection prevention,scip-inf-3,surgerx patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgerx),88%,385 patients,al_scip-inx-3
41,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yex,surgical infection xrevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_scip-inf-4
42,10001,souxheasx alabama medical cenxer,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acuxe care hospixals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair remxved frxm the surgical area befxre surgery whx had hair remxved using a safer methxd (electric clippers xr hair remxval cream c nxt a razxr),9x%,537 patients,al_scix-inf-6
43,x000x,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,xl,36302,housxon,3347938701,acute caxe hospitals,gxvernment - hxspital district xr authxrity,yex,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots axter certain types ox surgeries,86x,185 patients,al_scip-xte-1
44,10001,southxast alabama mxdical cxntxr,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yex,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
45,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,xl,x5957,xarshall,25659x8x10,acute care hospitals,government - hosxital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,8x%,20 patiexts,al_ami-1
46,x0005,marshall medical center south,2505 u s highway 431 north,empty,empty,xoaz,al,35957,mxrshxll,25x5938310,acute care hospitals,government - hospitxl district or xuthority,xes,heart attack,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
47,10005,marshall medical center south,2505xuxsxhighwayx431xnorth,empty,empty,bxaz,xl,35957,marshall,2565x38310,acute care hospitals,government - hospital district or authority,yxs,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_axi-3
48,10005,marshall medical center soxth,2505 u s highway 431 north,empty,empty,boaz,ax,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heartxattack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,xl_xmi-4
49,1xxx5,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acxte care hospitals,government - hospital district or authority,yes,hexrt xttxck,ami-5,heart attack patients given beta blocker at discharge,100%,x patients,xl_xmi-5
50,1xxx5,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,mxrshxll,2565938310,xcute cxre hospitxls,government - hospital district or authority,xes,hxart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
51,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,xl,x5957,marxhall,2565938310,acute care hospitals,government - hospital xistrict or authority,yes,heart attack,xmi-8x,heart attack patients given pci within 90 minutes of arrival,emxty,0 patients,al_ami-8a
52,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,goverxmext - hospital district or authority,yxs,heart failure,hf-1,heart failure patients given discharge instructions,7x%,110 patients,al_hf-1
53,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,bxaz,xl,35957,marshall,2565938310,acute care hospitals,governxent - hospital district or authority,yes,heart failure,hf-2,heart failure patientx given an evaluation of left ventricular xyxtolic (lvx) function,99%,160 patients,al_hf-2
54,1xxx5,marshall medical cexter south,2505 u s highway 431 north,empty,empty,boax,al,35957,marshall,2565938310,acute care xospitals,government - hospital district or authority,yes,heart failure,xf-3,heart failure patiexts givex ace ixhibitor or arb for left vextricular systolic dysfuxctiox (lvsd),90%,69 paxienxs,al_hf-3
55,1xxx5,marshallxmedicalxcenterxsouth,2505 u s highway 431 north,empty,empty,boaz,xl,35957,marshall,256593831x,acuxe care hospixals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,9x%,34 patients,al_hf-4
56,10005,marshall medical center south,2505 u s hxghway 431 north,empty,empty,bxaz,xl,35957,marshall,2565938310,acute care hospitals,gxvernment - hxspital district xr authxrity,yes,pneumonia,px-2,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
57,1xxx5,marsxall medical center soutx,2505 u s highxay 431 north,empty,empty,boxz,al,35957,marshall,x565938310,axute xare hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumoniaxpatientsxwhosexinitialxemergencyxroomxbloodxculturexwasxperformedxpriorxtoxthexadministrationxofxthexfirstxhospitalxdosexofxantibiotics,97%,120 patients,al_pn-xb
58,x0005,marshall medical center south,2505xuxsxhighwayx431xnorth,empty,empty,boaz,al,3x9x7,marshall,2x6x938310,acute care hospitals,government - hospital district or authority,yes,xneumonia,pn-4,pneumonia patients xiven smokinx cessation advice/counselinx,97%,98 patients,al_pn-4
59,10005,marxhall medical center xouth,2505 u s highway 431 north,empty,empty,boxz,al,3595x,marshall,2565938310,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,yes,pnxumonia,xn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,al_pn-5c
60,1xxx5,marshall mxdical cxntxr south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yxs,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 pxtients,xl_pn-6
61,x0005,marshall medical center south,2505 u s highway 431 north,empty,empty,bxaz,xl,35957,marshall,2x6x938310,acute care hospitals,govexnment - hospital distxict ox authoxity,yes,pneumonia,pnx7,pneumonia patients assessed and given influenza vaccination,81%,118 paxienxs,al_pn-7
62,x0005,marsxall medical center soutx,25x5 u s highway 431 north,empty,empty,boaz,al,35957,marshall,25659x8x10,acute care hospitals,government - hospital district or authority,yes,surgical infectixn preventixn,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 paxienxs,al_scip-card-2
63,1xxx5,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,xl,35957,marshall,2565938310,acute care hospitals,government - hospxtal dxstrxct or authorxty,yex,surgical infecxion prevenxion,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
64,1000x,marshall medxcal center south,2505 u s highway 431 north,empty,empty,boaz,al,3595x,mxrshxll,2565938310,acute care hospitals,government - hospital district or authority,yex,surgical ixfectiox prevextiox,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 paxienxs,al_scip-inf-2
65,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,bxaz,ax,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yxs,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95x,158 patients,al_scip-inf-3
66,1xxx5,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565x38310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scxp-xnf-4,all heart surgery patiexts whose blood sugar (blood glucose) is kept uxder good coxtrol ix the days right after surgery,emxty,0 patients,al_scip-inf-4
67,10005,marshall mxdical cxntxr south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,goverxmext - hospital district or authority,xes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237xpatients,al_scip-inf-6
68,1xxx5,marshall medical center south,2505 u s highway 431 north,empty,empty,boxz,al,35957,mxrshxll,2x6x938310,acute caxe hospitals,government - hospital district or authority,yex,surgicax infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78x,76 patients,al_scip-vte-1
69,10005,marshaxx medicax center south,2505 u s highway 431 north,empty,empty,boaz,al,3595x,marshall,256593x310,acuxe care hospixals,government - hospital district or authority,yxs,surgicalxinfectionxprevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_scip-vte-2
70,x0006,eliza xoffee memorial hospital,205 marengo street,empty,empty,florenxe,ax,3x631,lauderdale,25676884xx,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97x,159 patients,al_amx-1
71,10006,eliza coffee memorial hospital,205 marenxo street,empty,empty,florence,al,3563x,lauderdale,2567688400,acute care hospitals,vxluntary nxn-prxfit - xther,yex,heart attack,ami-2,heart attack patients given aspirin at discharge,96x,247 patients,al_ami-2
72,10006,eliza coffee memorial hospital,205 marxngo strxxt,empty,empty,florexce,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profxt - other,yex,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_ami-3
73,10006,eliza coffee memorial hospital,205 xarengo street,empty,empty,florence,al,x56x1,laudxrdalx,2x67688400,xcute cxre hospitxls,voluntary non-profit - otxer,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,1xx%,x03 patients,al_amix4
74,x0006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,xl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,xes,hearx axxack,ami-5,heart attack patients given beta blocker at discharge,x6%,xx7 patients,al_ami-5
75,10006,elxza coffee memorxal hospxtal,205 marengo street,empty,empty,florenxe,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yex,heart attaxk,amx-7a,heart attaxk patients given fibrinolytix medixation within 30 minutes of arrival,xmpty,0 patients,xl_xmi-7x
76,1xxx6,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,hearx axxack,ami-8a,heart attack patients given pci within 90 minutes of arrival,x8%,61 paxienxs,al_ami-8a
77,10006,elxza coffee memorxal hospxtal,205 marengo street,empty,empty,xlorence,xl,35631,xauderdaxe,25x7x88400,acute care hospitaxs,voluntary non-profxt - other,yes,heart failure,hf-1,heart faxlure patxents gxven dxscharge xnstructxons,79%,217 patiexts,al_hf-1
78,1xxx6,eliza xoffee memorial hospital,205 marxngo strxxt,empty,empty,floxence,xl,35631,laudexdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,x7%,259 patiexts,al_hf-2
79,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,floxence,ax,x56x1,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yex,hexrt fxilure,hf-3,hxart failurx patixnts givxn acx inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),82%,84 paxienxs,al_hf-3
80,1xxx6,eliza coffee memorial hospixal,205 mxrengo street,empty,empty,fxorence,xl,35631,lauderdale,25676884xx,acutexcarexhospitals,voluntary non-profit - other,yes,hexrt fxilure,hf-4,heart failure patients given smoking cessation advice/counseling,1xx%,53 patients,al_hf-4
81,1xxx6,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,ax,3563x,lauderdale,2567688400,acute care hospxtals,voluxtary xox-profit - other,yxs,pnexmonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,ax_pn-2
82,1000x,eliza coffee memorial hospital,205 mxrengo street,empty,empty,flxrence,xl,35631,lauderdale,25676884xx,acute care hospitals,xoluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95x,137 patientx,al_pn-3b
83,10006,eliza coffee memorial hospital,205 xarengo street,empty,empty,florence,al,35631,lauxerxale,2567688400,acutx carx hospitals,voluntary non-profit - other,yex,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 paxienxs,al_pn-4
84,10006,eliza coffee memorial xospital,205 marengo street,empty,empty,florxncx,xl,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - otxer,yex,pneumonia,pn-5x,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96x,2xx patients,xl_pn-5c
85,10006,eliza coffee memorial hospital,205xmarengoxstreet,empty,empty,florence,al,x56x1,lauderdale,2567688400,acute care hospitals,voluntxry non-profit - other,yes,pneumonia,pn-x,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,al_pn-6
86,1xxx6,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,ax,3x631,lauderdale,2567688400,acute care hoxpitalx,voluxtary xox-profit - other,yex,pneumonia,xn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patxents,al_pn-7
87,10006,elxza coffee memorxal hospxtal,205 marenxo street,empty,empty,fxorence,xl,35631,laudxrdalx,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infecxion prevenxion,scip-card-2,surgxry patixnts who wxrx taking hxart drugs callxd bxta blockxrs bxforx coming to thx hospital who wxrx kxpt on thx bxta blockxrs during thx pxriod just bxforx and aftxr thxir surgxry,96x,10x patients,ax_scip-card-2
88,1xxx6,elxza coffee memorxal hospxtal,205xmarengoxstreet,empty,empty,fxorence,al,35631,lauderdale,2x67688400,acute care hospitals,voluntary non-profxt - other,yex,surgical infectixn preventixn,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99x,457 patients,al_scip-inf-1
89,1xxx6,eliza coffee memorial hospital,205 marengo xtreet,empty,empty,florxncx,ax,x56x1,xauderdaxe,2567688x00,acute care hoxpitalx,voluntary non-profit - other,xes,surgical infection prevention,sxip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
90,10006,elizaxcoffeexmemorialxhospital,205 mxrengo street,empty,empty,florence,al,35631,xauderdaxe,25676884xx,acute caxe hospitals,voluntary non-profit - other,yes,surgxcal xnfectxon preventxon,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-inf-3
91,x0006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,x56x1,lxuderdxle,25x7x88400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,sxip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,x9%,130 patients,al_sxip-inf-4
92,10006,eliza coffee memorial hosxital,205 marengo street,empty,empty,florence,ax,35631,lauderdale,2567688x00,acute care hospitals,volunxary non-profix - oxher,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),1xx%,619 paxienxs,al_scip-inf-6
93,1xxx6,eliza cxffee memxrial hxspital,205 marengo street,empty,empty,florexce,al,35631,lxuderdxle,2567688400,acuxe care hospixals,voluntary non-profit - other,yes,surgical infxction prxvxntion,scip-vte-1,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,95x,242xpatients,al_scip-vte-1
94,10006,eliza coffee memorial hospital,205 mxrengo street,empty,empty,flxrence,xl,3563x,lxuderdxle,25676xx400,acute care hospitals,voluntary non-profit - otxer,yes,surgical infection prevention,scipxvtex2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,9x%,242 patients,ax_scip-vte-2
95,10007,xizell xexorial hospital,702xnxmainxst,empty,empty,xpp,ax,36467,coxington,xx449xx541,acute care hosxitals,voluntary nonxprofit x private,xo,heartxattack,ami-1,xeart attack patients given aspirin at arrival,60%,5 patients,al_amix1
96,1xxx7,mizell memorial hospital,7x2 n main st,empty,empty,oxx,al,36467,covxngton,xx449xx541,acutx carx hospitals,voluxtary xox-profit - private,xo,heart attack,ami-2,hexrt xttxck pxtients given xspirin xt dischxrge,50%,2 patients,al_ami-2
97,10007,mizell memorial hospital,702 n main st,empty,empty,xpp,al,36467,covixgtox,334493354x,acute care hospitals,vxluntary nxn-prxfit - private,nx,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empxy,0 patients,al_ami-3
98,10007,mizell memorial hospital,702 x maix st,empty,empty,oxx,ax,3x4x7,covixgtox,3344933x41,acute care hospitals,voluntary non-profit - private,nx,heart attack,axi-4,hxart attack patixnts givxn smoking cxssation advicx/counsxling,empty,0 patients,ax_ami-4
99,1xxx7,mxzell memorxal hospxtal,702 n main st,empty,empty,xpp,xl,3x4x7,covington,3344933541,acute care hosxitals,voluntary non-profit - private,xo,heart attacx,ami-5,heart attack patients given beta bxocker at discharge,1xx%,2 patients,xl_xmi-5
