average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
20.5,16.708333,25.055556,12.5095,237.0,11.191237567084432,74.56423
21.333333,14.152777999999998,27.680556,6.773333000000001,234.0,15.458333,46.73309004233253
22.125,15.796295999999998,28.055556,0.889,240.0,14.722222,64.224433
18.416667,14.277777999999998,12.510866463545618,4.3815,10.0,13.869323266335964,80.134781
26.35123525303745,13.131521050451042,21.902778,9.525,10.0,11.361110999999998,69.722933
18.444444,11.625,24.763889,14.986000000000002,236.0,10.115158023707153,59.447531
21.773345905344367,13.625,28.125,10.033,240.0,12.166667,56.025771
20.875,12.819893857140602,27.694444,14.986000000000002,192.0,13.041667,62.000099
19.583333,12.611111,18.5390481270031,33.50921615473938,201.0,10.958333,57.911261
20.541667,12.125,28.583333,9.9695,233.0,12.277778,60.12734
22.027778,14.680556,29.611111,16.679333,228.0,14.138889000000002,62.038588
20.541667,11.92005825797838,16.18980314224052,2.2225,99.0,14.625,69.651138
19.541667,14.111111,25.777778,4.699,41.0,13.83656473159671,72.273902
19.875,14.152777999999998,26.0,0.338667,241.0,14.180556,70.810063
19.75,14.305556,25.986111000000005,8.5725,71.0,13.402778,68.404074
17.555556,11.819444,23.819444,6.223,130.0,11.125,67.360102
16.722222,12.888889,21.888889,6.35,99.0,11.972222,74.04732
17.819444,12.694444,22.833333,0.127,119.0,11.875,69.016523
19.097222,14.458333,23.944444,20.0025,235.0,10.61722993292165,64.065578
20.680556,12.75,27.736111,7.493000000000001,235.0,11.291667,55.706717
21.902778,12.972222000000002,15.05575343853062,29.972000000000005,198.0,12.861110999999998,57.478111
22.180556,14.930556,29.388889,0.0635,89.0,14.055556,40.687024973896506
22.722222,15.388889,14.973382993677136,27.559000000000005,198.0,14.333333,60.113058
22.833333,12.905261517224432,30.777778,29.972000000000005,199.0,9.070473320368649,60.477131
22.666667,16.972222,29.291667000000004,28.575000000000003,224.0,14.180556,61.147844
16.278903708635568,16.430556,27.0,1.524,244.0,13.25,46.93764533005738
21.291667,15.027777999999998,27.902778,2.4765,51.0,12.611110999999998,58.63068
21.722222,15.416667,28.194444,37.5285,229.0,10.335426238758329,62.907722
24.402778,16.925926,32.861111,0.0,238.0,15.597222,58.537305
23.0,18.518519,15.719043562968816,2.032,207.0,14.430556,62.374535
24.375,18.777778,30.472222,0.381,239.0,14.513889000000002,56.310816
25.625,17.888889,32.986111,29.972000000000005,222.0,14.458333,43.80550721525454
26.5,19.333333,32.666667,0.0,238.0,14.347222,49.714284
24.027778,19.055556,14.45545031181362,34.9885,195.0,14.527778,59.203401
20.888889,16.958333,26.222222,30.48,225.0,13.194444,63.335139
19.0,14.208333,24.513889,35.052,224.0,10.166667,57.469251
19.305556,9.806614761292458,25.861111,29.546019937112806,177.0,8.0,49.613997
20.722222,11.424270853056608,29.680556,37.5285,181.0,7.305555999999999,42.294401
23.347222,12.347222000000002,32.972222,0.0,237.0,9.736110999999998,42.356126
25.416667,17.027778,34.222222,27.4955,223.0,12.833333,46.151833
25.986111,19.305556,34.180556,39.962667,219.0,14.416667,49.781614
24.013889,12.36815141027522,33.25,23.3045,185.0,14.597222,56.123403
22.583333,16.666667,28.638889,10.583333,233.0,15.402778,64.128631
23.597222,17.5,30.333333,0.423333,238.0,14.597222,46.873263876799705
22.375,17.592593,27.694444,20.6375,227.0,14.583333,62.159063
26.648851074921133,12.818713395367087,25.805556,0.3175,99.0,12.986110999999998,65.690256
20.875,15.652777999999998,27.361111,38.0365,222.0,13.972222,65.337228
21.680556,12.777777999999998,29.388889,0.0,239.0,13.916667,61.491184
19.708333,11.634901530198691,16.62510546041539,2.286,119.0,12.027778,62.563825
19.736111,9.842461886478484,26.555556,29.75674439239931,178.0,9.388889000000002,52.663055
19.5,15.902777999999998,25.180556,2.6035,241.0,12.5,64.63737
22.481481,13.740741,30.888889,36.660667,222.0,13.407407,57.056767
24.185185,18.611111,30.37037,23.368,225.0,15.203703999999998,58.289754
23.833333,17.407407,29.611111,36.660667,222.0,15.592593,60.652711
20.796296,15.87037,27.222222,40.724667,217.0,14.222222,43.669366553597925
19.388889,14.666667,25.055556,0.508,243.0,9.337314529734376,60.77026
18.814815,12.722222000000002,14.353220984958526,46.651333,194.0,11.296296000000002,62.30495
19.351852,10.944444,29.259259,36.660667,223.0,10.944444,58.503178
22.537037,17.314815,28.148148000000003,0.0,241.0,15.314815,63.926342
24.569444,17.5,30.902778,37.70716111080456,233.0,14.944444,56.588188
17.819444,11.152777999999998,26.416667,0.254,241.0,14.592593,78.384183
12.902778,8.402778000000001,20.777778,22.987,51.0,9.740741,81.04504
12.125,11.91968384558761,16.10382957253459,11.6205,10.0,7.722222,76.482838
14.638889,8.0,21.583333000000003,3.175,10.0,7.222222000000002,62.219201
15.888889,9.611111,22.430556,37.81914656665134,233.0,7.277778,65.4868693271519
16.458333,12.68633654288423,23.319444,17.526,191.0,7.652777999999998,57.052248
17.722222,8.972221999999999,26.763889,37.52792869807386,234.0,8.055555999999997,53.999358
19.708333,10.805556,28.166667,27.4955,225.0,10.055556,54.391598
20.458333,13.555556,28.222222,0.0,241.0,12.152778,59.217941
8.44920621467501,14.180556,24.472222,43.15510504874849,250.0,12.111110999999998,71.052298
15.430555999999996,10.972222000000002,15.76244026148474,1.2065,209.0,5.291667,52.526862
16.180556,9.305555999999996,24.652778,0.0,242.0,8.835660687508344,57.128463
15.194444,8.277778,21.055556,2.413,241.0,12.791667,85.715103
17.611111,12.944444,23.375,10.16,89.0,12.791667,73.589828
19.430556,13.361111,15.853819059966918,0.0635,209.0,11.680556,61.917289
19.430556,12.180556,27.958333,37.85327428899669,235.0,10.888889000000002,58.7622
20.805556,12.305556,18.24683437657097,28.8610308892734,193.0,4.09178323253262,67.28030147531484
20.46412485123956,15.652777999999998,28.652778,7.493000000000001,242.0,11.0,51.152944
20.638889,14.222222000000002,27.541667,38.08576785071397,235.0,11.680556,57.493805
24.07821830995667,13.513738876824496,29.305556,2.921,193.0,12.513889000000002,61.237985
20.791667,13.486111,28.25,0.8254999999999999,20.0,11.708333,41.1642972238096
18.972222,15.583333,23.666667,1.524,242.0,12.958333,68.40325
17.708333,12.907407,24.208333,6.9215,238.0,13.694444,77.883971
17.347222,10.347222,23.027778,8.9535,51.0,12.097222,71.795122
15.319444,9.222222,21.25,17.653,231.0,12.902778,85.760695
15.194444,8.055556,20.902778,4.826,10.0,12.180556,82.38073
16.958333,11.347222000000002,23.986111,2.667,241.0,11.222222,69.33804
16.083333,11.074074,20.902778,7.493000000000001,239.0,11.222222,73.67397
7.916666999999999,3.833333,14.958333,8.636,242.0,2.6851850000000006,67.863891
9.097222,2.777778,15.0,39.736622174669264,242.0,5.486111000000001,79.092095
27.076000657410503,2.0277779999999987,13.361111,14.732,10.0,1.7916670000000003,64.192926
12.388889,5.375,18.736111,2.9845,240.0,6.180555999999999,50.23571091459549
12.986111,7.625,20.041667,9.652,238.0,7.125,68.63585
13.75,6.277778,22.958333,5.0165,240.0,6.791667,63.886657
13.513889,8.499999999999998,18.930556,39.495723516721725,240.0,8.305556,72.352221
21.6533653565222,2.5,14.125,1.0795,248.0,5.9259260000000005,84.768948
7.638889,3.8055559999999993,12.277778,17.8435,236.0,4.611111000000001,81.854547
24.76634172758138,14.251166152789295,13.972222,4.445,201.0,5.055555999999999,77.884086
9.791667,4.166667,16.458333,1.9685,245.0,4.708333,71.225224
13.194444,6.138888999999999,19.333333,2.667,243.0,9.0,75.993333
14.513889,10.652777999999998,19.513889,3.048,10.0,10.763889000000002,78.746348
14.569444,8.944444,18.197520192574498,34.1128425099206,205.0,10.527778,76.903281
14.833333,9.805556,21.041667,5.08,240.0,11.375,80.141047
12.736111,6.375,17.527778,13.335,236.0,10.083333,84.035064
8.416667,5.333333,13.013889,1.8415,247.0,2.638888999999999,68.905845
8.375,4.722222,17.899657539458154,33.27201425424313,205.0,2.3055559999999997,66.994551
9.569444,2.958333,15.555556,2.6035,241.0,4.680555999999999,51.23617491374255
6.805556,12.129511743324162,16.39280083549806,1.778,169.0,3.611111000000001,80.744275
6.083333,1.3194439999999998,12.59216257721376,6.540500000000001,41.0,1.4444440000000007,73.451834
20.097163929662347,1.5416670000000003,12.430556,3.1115,248.0,0.6111109999999993,67.944231
8.111111000000001,1.944444,15.083333,0.0,247.0,2.4166670000000003,68.15527
8.541667,2.25,16.763889,2.4765,244.0,2.652778,66.939756
10.583333,4.041667,15.0341433533771,5.0165,217.0,10.534144095951556,68.819521
14.055556,10.25,17.111111,0.127,246.0,7.541667000000002,66.145021
15.999999999999998,12.083333,16.394030034989356,7.873999999999999,192.0,10.819444,48.88615789128959
13.819444,11.652777999999998,16.930556,3.6195,243.0,11.638889000000002,86.871942
12.305556,8.638888999999999,16.777778000000005,8.382,20.0,9.791667,84.803682
10.277778,11.8058951785661,16.93561099887213,12.827,168.0,6.361110999999999,76.921767
10.361111,4.458333,16.611111,6.688667,242.0,6.583333,77.487268
7.444444,4.375,12.541667,9.398,10.0,4.277778,80.54401
8.277778,3.375,14.236111,1.016,20.0,4.097222,74.962384
10.972222,6.819444000000001,16.000000000000004,6.0325,242.0,8.083333,82.450771
12.944444,7.555555999999999,19.111111,0.508,244.0,9.444444,79.301242
11.972222,6.861111000000001,19.305556,0.0,245.0,6.013888999999999,67.575465
11.930556,5.805555999999999,20.777778,38.62899630423903,239.0,4.638888999999999,63.832342
12.361111,13.325926100667417,20.277778,0.0635,201.0,5.111111000000001,63.436875
13.583333,8.499999999999998,19.833333,2.54,243.0,8.638889000000002,73.018072
9.930556,5.236111000000001,15.333333,12.192,238.0,8.240741,90.310574
6.944444,3.875,9.722222,15.239999999999998,20.0,5.430555999999999,90.462923
8.638889,2.583333,15.013889,2.54,30.0,5.472222,80.520045
12.194444,13.69977278537828,15.930556,2.794,202.0,8.875,80.273395
12.555556,9.777778,14.638889,0.0635,248.0,11.718444924482586,86.872845
10.402778,6.722222,15.375,15.747999999999998,236.0,8.569444,88.599503
9.597222,5.236111000000001,15.652777999999998,0.0635,246.0,6.5,81.129131
9.25,5.763888999999999,14.527778,6.477,245.0,12.102402955478908,85.636409
8.694444,3.972222,16.027778,2.0955,245.0,5.569444000000001,80.81582
20.181550333164573,4.430555999999999,15.833333,0.0,249.0,4.583333,73.819973
9.458333,5.375,15.402778,35.47473723554062,242.0,3.385991593227148,75.680789
9.694444,5.180555999999999,15.930556,0.0,248.0,11.02729392475343,78.864678
11.291667,4.194444000000001,16.347222,0.0,247.0,11.141812758669976,80.940157
10.180556,12.395653553616343,14.805556,5.757333,195.0,7.541667000000002,50.074721270979765
10.055556,5.527778,17.263889,39.50351300229692,241.0,4.472222,69.028067
9.694444,5.666667,16.027778,0.0635,246.0,5.263888999999999,74.029862
9.125,4.875,14.069444,0.0,247.0,5.083333,77.104418
6.527778,2.7222220000000004,10.666667,4.2545,246.0,-5.194444,50.673328
4.527778,-0.8888889999999998,12.25,2.4765,246.0,-5.638889,52.063015
5.388889,13.109347334976793,13.680556,0.0,203.0,-5.125,52.455573
4.916667,-0.4027779999999996,12.652778,0.0,248.0,10.993438793667435,48.867871598189474
6.180556,13.332954916684509,12.611110999999998,5.0165,201.0,-0.9722220000000004,61.642621
6.833333,1.888889,12.361111,40.09986958341074,243.0,2.9444440000000007,76.343301
8.388889,4.722222,12.625,0.6985,247.0,5.791667,83.825484
7.875,3.6805559999999993,11.375,1.862667,247.0,4.388888999999999,82.331475
6.25,2.8055559999999997,9.805556,33.94923237763262,20.0,11.678877870216848,88.768932
27.814851503359797,2.75,12.958333,5.5245,10.0,4.777778,85.242286
6.513889,2.2083329999999988,12.472222,40.17957724239826,244.0,3.2222220000000004,79.634137
5.097222,2.486111,8.305556000000001,3.302,248.0,1.7638890000000007,80.193955
2.541667,0.3194439999999998,6.416667,8.382,247.0,11.10198856002641,70.132912
3.902778,12.502758387216629,8.805556,6.857999999999999,198.0,-2.263889,50.57990075801885
2.305556,-1.1666670000000003,5.861111,7.8105,246.0,-0.2638889999999998,83.238059
0.902778,-3.291667,5.958333,1.524,30.0,-2.194444,79.950531
2.375,-0.8472220000000004,6.930555999999999,9.5885,245.0,-0.8611110000000002,79.227044
1.541667,-1.2638889999999998,3.819444,12.8905,244.0,0.1527779999999987,90.486811
2.416667,0.4722220000000003,5.555556,41.08207793033433,247.0,-0.9305560000000002,78.642509
27.26651121439171,-0.625,6.736110999999999,2.032,71.0,-1.930556,73.103375
3.944444,-0.1805560000000001,7.930555999999999,20.32,240.0,12.9570081937232,84.276458
4.986111,0.5972220000000004,18.73595830454209,34.41039281573892,194.0,2.8148149999999994,67.18918971253704
4.972222,1.1388889999999998,9.166667,12.1285,242.0,1.7777779999999996,80.224992
6.305556,2.055556000000001,10.902778,4.5085,246.0,1.4722220000000004,71.49971
7.444444,4.277778,11.347222,46.651333,227.0,4.083333,79.454792
7.222222,3.4722220000000004,10.305556,17.907,240.0,13.0606307420038,89.064862
5.138889,0.625,9.805556,15.621,239.0,1.6944440000000007,79.512752
5.708333,0.9861110000000002,10.583333,0.0635,248.0,2.152778,78.287774
6.444444,2.2083329999999988,11.402778,40.36403461189485,244.0,3.583333,82.162185
7.013889,3.722222,11.055556,19.981333,235.0,4.083333,81.622819
5.625,1.9305559999999995,9.486111,1.143,248.0,4.722222,93.903552
6.138889,1.3472220000000004,10.458333,16.002,238.0,4.013888999999999,86.365849
8.541667,4.347222,14.083333,10.668,240.0,5.819444000000001,83.128985
8.513889,5.208333,12.486111,7.493000000000001,243.0,5.902778,83.816174
6.166667,2.958333,9.416667,5.715,246.0,2.875,79.544621
0.7916670000000001,-1.3333329999999997,5.847222,40.67827446285939,246.0,-3.875,72.484031
0.194444,-3.5833330000000005,4.611111,10.795,246.0,-7.583333,57.776559
